scoringAiId,requestNo,contentsName,artistName,dContentsName,dArtistName,damserial,dataKind,dataSize,scoringEngineVersionNumber,edyId,clubDamCardNo,entryCount,topRecordNumber,lastPerformKey,requestNoTray,requestNoChapter,fadeout,analysisReportCommentNo,radarChartPitch,radarChartStability,radarChartExpressive,radarChartVibratoLongtone,radarChartRhythm,spare1,singingRangeHighest,singingRangeLowest,vocalRangeHighest,vocalRangeLowest,intonation,kobushiCount,shakuriCount,fallCount,timing,longtoneSkill,vibratoSkill,vibratoType,vibratoTotalSecond,vibratoCount,accentCount,hammeringOnCount,edgeVoiceCount,hiccupCount,aiSensitivityMeterAdd,aiSensitivityMeterDeduct,aiSensitivityPoints,aiSensitivityBonus,nationalAverageTotalPoints,nationalAveragePitch,nationalAverageStability,nationalAverageExpression,nationalAverageVibratoAndLongtone,nationalAverageRhythm,spare2,intervalGraphPointsSection01,intervalGraphPointsSection02,intervalGraphPointsSection03,intervalGraphPointsSection04,intervalGraphPointsSection05,intervalGraphPointsSection06,intervalGraphPointsSection07,intervalGraphPointsSection08,intervalGraphPointsSection09,intervalGraphPointsSection10,intervalGraphPointsSection11,intervalGraphPointsSection12,intervalGraphPointsSection13,intervalGraphPointsSection14,intervalGraphPointsSection15,intervalGraphPointsSection16,intervalGraphPointsSection17,intervalGraphPointsSection18,intervalGraphPointsSection19,intervalGraphPointsSection20,intervalGraphPointsSection21,intervalGraphPointsSection22,intervalGraphPointsSection23,intervalGraphPointsSection24,intervalGraphIndexSection01,intervalGraphIndexSection02,intervalGraphIndexSection03,intervalGraphIndexSection04,intervalGraphIndexSection05,intervalGraphIndexSection06,intervalGraphIndexSection07,intervalGraphIndexSection08,intervalGraphIndexSection09,intervalGraphIndexSection10,intervalGraphIndexSection11,intervalGraphIndexSection12,intervalGraphIndexSection13,intervalGraphIndexSection14,intervalGraphIndexSection15,intervalGraphIndexSection16,intervalGraphIndexSection17,intervalGraphIndexSection18,intervalGraphIndexSection19,intervalGraphIndexSection20,intervalGraphIndexSection21,intervalGraphIndexSection22,intervalGraphIndexSection23,intervalGraphIndexSection24,maxTotalPoints,scoringDateTime,aiSensitivityGraphAddPointsSection01,aiSensitivityGraphAddPointsSection02,aiSensitivityGraphAddPointsSection03,aiSensitivityGraphAddPointsSection04,aiSensitivityGraphAddPointsSection05,aiSensitivityGraphAddPointsSection06,aiSensitivityGraphAddPointsSection07,aiSensitivityGraphAddPointsSection08,aiSensitivityGraphAddPointsSection09,aiSensitivityGraphAddPointsSection10,aiSensitivityGraphAddPointsSection11,aiSensitivityGraphAddPointsSection12,aiSensitivityGraphAddPointsSection13,aiSensitivityGraphAddPointsSection14,aiSensitivityGraphAddPointsSection15,aiSensitivityGraphAddPointsSection16,aiSensitivityGraphAddPointsSection17,aiSensitivityGraphAddPointsSection18,aiSensitivityGraphAddPointsSection19,aiSensitivityGraphAddPointsSection20,aiSensitivityGraphAddPointsSection21,aiSensitivityGraphAddPointsSection22,aiSensitivityGraphAddPointsSection23,aiSensitivityGraphAddPointsSection24,aiSensitivityGraphDeductPointsSection01,aiSensitivityGraphDeductPointsSection02,aiSensitivityGraphDeductPointsSection03,aiSensitivityGraphDeductPointsSection04,aiSensitivityGraphDeductPointsSection05,aiSensitivityGraphDeductPointsSection06,aiSensitivityGraphDeductPointsSection07,aiSensitivityGraphDeductPointsSection08,aiSensitivityGraphDeductPointsSection09,aiSensitivityGraphDeductPointsSection10,aiSensitivityGraphDeductPointsSection11,aiSensitivityGraphDeductPointsSection12,aiSensitivityGraphDeductPointsSection13,aiSensitivityGraphDeductPointsSection14,aiSensitivityGraphDeductPointsSection15,aiSensitivityGraphDeductPointsSection16,aiSensitivityGraphDeductPointsSection17,aiSensitivityGraphDeductPointsSection18,aiSensitivityGraphDeductPointsSection19,aiSensitivityGraphDeductPointsSection20,aiSensitivityGraphDeductPointsSection21,aiSensitivityGraphDeductPointsSection22,aiSensitivityGraphDeductPointsSection23,aiSensitivityGraphDeductPointsSection24,aiSensitivityGraphIndexSection01,aiSensitivityGraphIndexSection02,aiSensitivityGraphIndexSection03,aiSensitivityGraphIndexSection04,aiSensitivityGraphIndexSection05,aiSensitivityGraphIndexSection06,aiSensitivityGraphIndexSection07,aiSensitivityGraphIndexSection08,aiSensitivityGraphIndexSection09,aiSensitivityGraphIndexSection10,aiSensitivityGraphIndexSection11,aiSensitivityGraphIndexSection12,aiSensitivityGraphIndexSection13,aiSensitivityGraphIndexSection14,aiSensitivityGraphIndexSection15,aiSensitivityGraphIndexSection16,aiSensitivityGraphIndexSection17,aiSensitivityGraphIndexSection18,aiSensitivityGraphIndexSection19,aiSensitivityGraphIndexSection20,aiSensitivityGraphIndexSection21,aiSensitivityGraphIndexSection22,aiSensitivityGraphIndexSection23,aiSensitivityGraphIndexSection24,favorite
"2197998","3521-75","星が降るユメ","藍井エイル","星が降るユメ","藍井エイル","AT014047","A00001",,,,"ODAwMDA5NDE3NjQyOTY2","1",,"0","3521","75","0","2321","89","81","77","71","98",,"76","55","69","55","96","26","24","0","5","3","5","10","63","19","0","0","0","0","77","20","71","2373","85318","73","73","66","66","93",,"96","88","81","83","82","100","84","94","85","80","95","96","95","87","93","96","92","84","94","91","84","91","79","81","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'00","B'01","B'01","B'10","B'10","B'10","B'10","B'10","96813","20251003165138","60","12","25","61","48","33","85","42","21","42","51","56","61","81","30","12","0","46","93","21","55","51","21","48","0","39","0","6","0","0","98","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'00","B'01","B'01","B'10","B'10","B'10","B'10","B'10","0"
"2198008","5025-99","雫","スキマスイッチ","雫","スキマスイッチ","AT014047","A00001",,,,"ODAwMDA5NDE3NjQyOTY2","1",,"-1","5025","99","0","1041","86","50","80","87","98",,"67","51","67","51","92","23","17","0","5","8","6","5","195","57","0","0","0","0","86","41","76","2456","84960","73","66","73","66","93",,"86","91","95","93","86","89","93","88","75","90","79","94","96","61","89","73","87","93","75","78","51","71","77","87","B'01","B'01","B'00","B'00","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'00","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","95519","20251003165622","38","50","12","12","66","63","47","51","90","52","47","70","80","12","40","33","63","52","52","58","21","85","81","77","0","2","0","0","0","0","0","0","38","15","0","0","3","0","0","63","23","46","33","6","0","0","39","15","B'01","B'01","B'00","B'00","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'00","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","0"
"2198018","5863-02","オリオンをなぞる(生音)","UNISON SQUARE GARDEN","[生音]オリオンをなぞる","UNISON SQUARE GARDEN","AT014047","A00001",,,,"ODAwMDA5NDE3NjQyOTY2","1",,"-4","5863","02","0","161","86","72","85","89","99",,"67","52","67","52","94","29","30","1","5","9","5","10","94","36","0","0","0","0","92","54","78","2560","85645","80","66","73","66","93",,"83","83","90","85","81","91","69","100","89","91","88","92","95","88","77","75","73","89","100","89","77","85","77","74","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","94713","20251003170109","36","48","76","66","100","73","40","12","76","63","86","48","52","70","63","12","33","70","92","60","77","42","33","100","7","77","0","0","0","32","0","0","0","0","40","13","0","50","26","0","0","0","3","77","0","16","29","24","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","0"
"2198031","1238-33","晴る(生音)","ヨルシカ","[生音]晴る","ヨルシカ","AT014047","A00001",,,,"ODAwMDA5NDE3NjQyOTY2","1",,"0","1238","33","0","541","91","79","74","90","77",,"74","59","62","59","79","32","28","0","3","8","6","10","103","30","0","0","0","0","82","10","79","1780","85645","73","66","73","73","86",,"96","90","98","88","100","95","87","62","91","91","100","91","92","96","92","96","91","83","100","87","92","84","91","76","B'01","B'01","B'01","B'00","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'00","B'10","B'10","B'10","B'00","B'00","B'01","B'01","B'10","B'10","B'10","B'10","B'10","92701","20251003170717","81","51","48","55","60","47","48","21","100","55","47","51","38","30","66","12","30","42","42","38","63","70","48","71","0","0","0","0","0","0","18","0","0","0","0","0","0","0","0","0","0","0","32","0","0","14","0","0","B'01","B'01","B'01","B'00","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'00","B'10","B'10","B'10","B'00","B'00","B'01","B'01","B'10","B'10","B'10","B'10","B'10","0"
"2198042","1238-33","晴る(生音)","ヨルシカ","[生音]晴る","ヨルシカ","AT014047","A00001",,,,"ODAwMDA5NDE3NjQyOTY2","1",,"-2","1238","33","0","2031","85","75","74","87","99",,"72","57","60","57","75","20","48","0","5","8","5","10","42","14","0","0","0","0","80","13","78","1081","85645","73","66","73","73","86",,"100","83","88","100","84","87","88","91","87","83","81","100","72","80","82","91","83","80","91","77","88","89","80","92","B'01","B'01","B'01","B'00","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'00","B'10","B'10","B'10","B'00","B'00","B'01","B'01","B'10","B'10","B'10","B'10","B'10","92701","20251003171249","56","33","77","21","71","61","25","47","53","30","77","51","90","81","51","12","46","63","12","63","40","75","30","33","0","11","0","0","0","0","0","22","0","0","0","0","0","0","0","0","0","0","3","0","71","0","0","0","B'01","B'01","B'01","B'00","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'00","B'10","B'10","B'10","B'00","B'00","B'01","B'01","B'10","B'10","B'10","B'10","B'10","0"
"2198053","1209-50","Be Crazy For Me","EIKO starring 96猫","Be Crazy For Me","EIKO starring 96猫","AT014047","A00001",,,,"ODAwMDA5NDE3NjQyOTY2","1",,"0","1209","50","0","1041","88","1","81","69","99",,"73","61","71","61","74","78","18","0","5","3","5","4","75","29","0","0","0","0","94","14","89","3948","85853","80","66","66","53","93",,"89","87","93","81","93","82","89","92","94","93","84","84","94","86","96","94","91","80","85","88","84","86","90","85","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","0","20251003171828","91","52","42","56","88","87","100","62","47","61","63","68","78","82","51","0","43","80","73","78","100","81","100","67","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","13","0","36","0","55","0","0","0","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","0"
"2198066","1342-08","光るとき(生音)","羊文学","[生音]光るとき","羊文学","AT014047","A00001",,,,"ODAwMDA5NDE3NjQyOTY2","1",,"0","1342","08","0","1061","84","67","76","84","98",,"76","50","71","50","93","20","26","0","5","6","6","10","93","29","0","0","0","0","77","13","74","1048","85918","73","73","66","73","93",,"95","80","85","74","76","90","93","75","85","83","91","88","69","84","79","75","85","87","94","92","74","83","76","83","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","B'00","B'00","B'01","B'01","B'10","B'10","B'10","B'10","B'10","B'10","B'10","0","20251003172422","12","46","25","33","21","75","51","51","96","52","38","21","67","12","30","38","60","82","60","47","56","71","30","52","0","0","22","0","0","0","10","0","0","0","0","0","0","0","0","28","0","0","2","0","24","7","0","0","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","B'00","B'00","B'01","B'01","B'10","B'10","B'10","B'10","B'10","B'10","B'10","0"
"2198071","3246-63","パプリカ","米津玄師","パプリカ","米津玄師","AT014047","A00001",,,,"ODAwMDA5NDE3NjQyOTY2","1",,"0","3246","63","0","3701","86","57","80","86","94",,"71","50","71","50","84","29","25","2","5","8","5","10","90","30","0","0","0","0","81","30","75","3304","78925","66","66","66","53","93",,"88","86","88","85","63","98","75","90","95","74","92","83","70","95","88","100","76","89","88","89","87","83","95","93","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","93725","20251003173105","30","30","51","43","80","46","75","40","80","95","33","46","30","48","65","21","52","40","47","21","90","63","73","88","0","0","38","24","5","0","0","0","0","0","0","9","0","1","0","35","14","62","0","0","56","0","0","0","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","0"
"2198111","3876-28","Good Time (with Owl City) [グッド・タイム(with アウル・シティー)]","Carly Rae Jepsen","Good Time (with Owl City) [グッド・タイム(with アウル・シティー)]","Carly Rae Jepsen","AT014047","A00001",,,,"ODAwMDA5NDE3NjQyOTY2","1",,"0","3876","28","0","1871","84","77","75","91","94",,"72","46","67","46","78","42","23","0","5","8","7","10","115","32","0","0","0","0","77","9","75","1051","80520","73","73","66","60","93",,"81","87","89","73","91","82","61","90","88","77","88","77","67","70","82","90","95","86","90","78","71","84","84","91","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'01","B'01","B'10","B'10","B'10","B'10","0","20251003175103","63","52","70","57","31","21","42","81","63","21","43","12","51","68","68","51","52","60","48","52","51","38","63","40","0","0","0","0","0","0","0","0","0","0","0","0","0","74","0","0","0","0","0","0","0","0","0","4","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'01","B'01","B'10","B'10","B'10","B'10","0"
"2198121","3876-29","Call Me Maybe [コール・ミー・メイビー]","Carly Rae Jepsen","Call Me Maybe [コール・ミー・メイビー]","Carly Rae Jepsen","AT014047","A00001",,,,"ODAwMDA5NDE3NjQyOTY2","1",,"0","3876","29","0","2121","86","2","68","72","90",,"72","55","72","55","78","22","3","1","5","3","5","10","61","20","0","0","0","0","71","2","70","3513","81593","73","66","66","40","93",,"93","94","89","88","74","83","88","92","87","88","93","78","78","75","93","82","72","93","91","77","90","92","83","77","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","B'10","B'10","B'00","B'01","B'10","B'10","B'10","B'10","0","20251003175500","25","33","56","30","86","22","12","31","40","73","41","75","47","35","46","61","62","22","12","21","22","30","55","46","0","0","0","18","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","B'10","B'10","B'00","B'01","B'10","B'10","B'10","B'10","0"
"2198134","6844-05","ドライフラワー","優里","ドライフラワー","優里","AT014047","A00001",,,,"ODAwMDA5NDE3NjQyOTY2","1",,"0","6844","05","0","2841","90","68","84","90","85",,"72","54","72","54","97","34","10","0","4","7","7","10","144","40","0","0","0","0","93","58","79","4800","86076","80","66","73","73","86",,"91","95","87","86","97","84","87","91","95","88","93","92","95","88","85","86","88","93","82","96","89","85","84","90","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'00","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'01","B'01","B'10","B'10","B'10","0","20251003180007","71","72","90","73","60","100","48","43","12","30","76","80","50","38","46","85","86","12","25","55","58","81","70","76","5","0","0","0","2","30","100","35","0","0","0","0","73","0","33","0","58","0","0","0","30","9","2","24","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'00","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'01","B'01","B'10","B'10","B'10","0"
"2198144","3699-37","This game","鈴木このみ","This game","鈴木このみ","AT014047","A00001",,,,"ODAwMDA5NDE3NjQyOTY2","1",,"0","3699","37","0","2821","87","81","84","93","95",,"77","59","68","59","85","50","19","1","5","9","7","10","187","48","0","0","0","0","93","2","92","4146","86453","73","73","73","73","93",,"91","86","83","83","93","84","92","71","78","86","89","85","93","85","90","100","94","89","96","94","67","85","78","94","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'00","B'01","B'01","B'10","B'10","B'10","B'10","B'10","95052","20251003180639","66","100","70","77","72","71","47","51","78","53","47","50","70","76","65","12","12","38","67","100","96","100","97","55","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","10","0","0","2","0","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'00","B'01","B'01","B'10","B'10","B'10","B'10","B'10","0"
"2198153","3343-56","only my railgun","fripSide","only my railgun","fripSide","AT014047","A00001",,,,"ODAwMDA5NDE3NjQyOTY2","1",,"-1","3343","56","0","1041","89","75","75","91","97",,"75","61","69","61","80","73","4","0","5","9","6","10","100","30","0","0","0","0","92","0","92","3563","84961","73","73","66","73","93",,"81","87","88","94","90","84","92","92","95","91","85","91","87","98","92","96","100","57","88","81","90","92","95","84","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'00","B'00","B'10","B'10","B'10","B'10","B'10","B'10","94981","20251003181214","100","91","96","70","56","56","31","73","43","81","60","67","42","67","72","12","12","21","95","100","87","70","87","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'00","B'00","B'10","B'10","B'10","B'10","B'10","B'10","0"
"2198164","4049-06","コネクト(生音)","ClariS","[生音]コネクト","ClariS","AT014047","A00001",,,,"ODAwMDA5NDE3NjQyOTY2","1",,"0","4049","06","0","2231","86","72","77","89","98",,"73","58","73","58","80","21","19","1","5","9","5","13","66","19","0","0","0","0","81","9","80","1100","84448","73","66","66","73","93",,"80","100","81","79","88","88","88","76","90","0","83","90","82","92","84","85","92","96","100","100","88","82","89","94","B'01","B'00","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'00","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'00","B'00","B'01","B'10","B'10","B'10","94049","20251003181730","81","12","91","85","66","58","42","92","43","25","51","67","45","67","30","68","22","12","12","52","66","21","40","32","0","0","0","0","0","0","0","2","56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","B'01","B'00","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'00","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'00","B'00","B'01","B'10","B'10","B'10","0"
"2198176","4049-06","コネクト(生音)","ClariS","[生音]コネクト","ClariS","AT014047","A00001",,,,"ODAwMDA5NDE3NjQyOTY2","1",,"0","4049","06","0","1061","84","77","78","86","99",,"73","58","61","58","80","27","30","0","5","7","6","10","114","29","0","0","0","0","86","24","81","1112","84448","73","66","66","73","93",,"70","100","88","93","94","91","91","84","95","54","89","83","90","84","89","71","86","93","100","75","84","83","80","77","B'01","B'00","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'00","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'00","B'00","B'01","B'10","B'10","B'10","94049","20251003182259","46","12","31","66","47","65","65","100","50","12","60","55","68","42","67","87","33","12","12","30","43","82","63","81","0","0","0","24","0","0","0","0","0","0","0","0","43","59","0","0","23","0","0","0","7","0","0","0","B'01","B'00","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'00","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'00","B'00","B'01","B'10","B'10","B'10","0"
"2198185","3402-99","最強ガール","JELEE","最強ガール","JELEE","AT014047","A00001",,,,"ODAwMDA5NDE3NjQyOTY2","1",,"-6","3402","99","0","3341","87","60","80","62","90",,"68","54","68","54","81","46","12","0","5","2","5","11","81","26","0","0","0","0","85","16","79","4922","84265","73","66","60","60","93",,"68","90","75","88","83","93","85","87","81","86","96","85","88","83","82","98","89","86","86","80","86","74","95","81","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","B'10","B'10","95961","20251003182926","62","67","56","30","21","21","60","76","91","88","38","42","81","51","85","92","43","100","35","36","36","100","61","30","0","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","2","36","0","0","0","62","0","5","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","B'10","B'10","0"
"2198192","5941-66","恋","星野 源","恋","星野 源","AT014047","A00001",,,,"ODAwMDA5NDE3NjQyOTY2","1",,"0","5941","66","0","701","89","80","72","91","96",,"69","52","69","52","70","45","12","0","5","9","5","10","59","17","0","0","0","0","86","22","79","3188","83682","73","73","66","53","86",,"86","83","95","95","83","87","77","93","86","78","93","82","93","88","88","92","100","96","92","87","88","97","92","91","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'00","B'00","B'01","B'01","B'10","B'10","B'10","B'10","95192","20251003183341","46","21","82","67","38","68","57","48","12","43","75","100","76","51","80","42","0","0","48","65","41","77","38","77","13","0","0","0","0","0","28","0","0","0","0","0","0","0","100","22","0","0","0","0","0","0","0","9","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'00","B'00","B'01","B'01","B'10","B'10","B'10","B'10","0"
"2198206","3318-03","君の知らない物語(生音)","supercell","[生音]君の知らない物語","supercell","AT014047","A00001",,,,"ODAwMDA5NDE3NjQyOTY2","1",,"0","3318","03","0","2401","90","65","84","88","99",,"74","57","74","57","86","5","18","2","5","8","6","2","109","37","0","0","0","0","90","9","88","3788","88278","80","66","80","80","93",,"94","100","91","87","94","85","95","86","96","88","88","86","96","96","92","100","96","92","80","94","82","100","78","90","B'01","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'01","B'01","B'10","B'10","B'10","B'01","B'01","B'00","B'00","B'01","B'01","B'10","B'10","B'10","B'10","B'10","95765","20251003183845","61","12","48","71","81","87","43","82","61","95","100","73","46","43","31","12","0","45","52","41","100","81","100","73","0","16","21","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","7","0","0","26","0","B'01","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'01","B'01","B'10","B'10","B'10","B'01","B'01","B'00","B'00","B'01","B'01","B'10","B'10","B'10","B'10","B'10","0"
"2198218","5847-34","RPG","SEKAI NO OWARI(世界の終わり)","RPG","SEKAI NO OWARI(世界の終わり)","AT014047","A00001",,,,"ODAwMDA5NDE3NjQyOTY2","1",,"0","5847","34","0","3611","84","44","82","84","90",,"69","49","69","49","94","32","13","0","5","6","6","10","134","38","0","0","0","0","86","32","79","4117","83350","73","66","73","66","93",,"86","88","80","80","87","90","74","81","100","100","100","86","91","81","92","78","80","85","86","93","83","86","75","83","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'00","B'00","B'00","B'01","B'01","B'01","B'01","B'10","B'10","B'00","B'01","B'01","B'10","B'10","B'10","B'10","95389","20251003184618","70","33","58","63","42","60","70","57","12","12","33","60","100","37","62","48","30","25","81","83","65","77","48","51","0","0","0","0","51","0","0","0","0","0","0","0","0","29","38","0","0","0","0","18","17","3","36","24","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'00","B'00","B'00","B'01","B'01","B'01","B'01","B'10","B'10","B'00","B'01","B'01","B'10","B'10","B'10","B'10","0"
"2198231","5961-01","Butter-Fly","和田光司","Butter-Fly","和田光司","AT014047","A00001",,,,"ODAwMDA5NDE3NjQyOTY2","1",,"+1","5961","01","0","2121","87","77","75","88","87",,"71","49","71","49","89","35","6","3","5","8","6","12","85","25","0","0","0","0","84","24","77","4628","85188","73","66","73","73","93",,"85","91","87","94","79","89","89","100","90","93","89","89","82","76","100","100","100","100","75","84","82","91","79","94","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'00","B'00","B'00","B'10","B'10","B'10","B'10","B'10","95016","20251003185411","78","30","100","42","45","65","37","31","100","70","66","63","45","57","12","12","12","12","43","41","70","38","91","25","0","0","37","6","25","0","0","0","0","0","31","3","40","7","0","0","0","0","0","5","0","0","0","0","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'00","B'00","B'00","B'10","B'10","B'10","B'10","B'10","0"
"2198239","1025-65","Nocturnal Night Fever","天月/狂蘭メロコ/八雲べに/ライト","Nocturnal Night Fever","天月/狂蘭メロコ/八雲べに/ライト","AT014047","A00001",,,,"ODAwMDA5NDE3NjQyOTY2","1",,"0","1025","65","0","1291","86","83","31","63","91",,"68","57","59","59","21","25","4","0","5","7","0","12","15","4","0","0","0","0","62","0","62","1853","83625","80","66","60","53","86",,"80","80","78","85","79","93","91","94","100","91","83","85","81","88","93","79","81","92","84","80","96","90","83","93","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'00","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","B'10","B'10","B'10","95771","20251003185934","58","55","31","25","30","31","48","30","12","12","30","38","21","30","30","33","21","12","12","30","12","21","21","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'00","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","B'10","B'10","B'10","0"
"2198252","4400-73","ふゆびより","佐々木恵梨","ふゆびより","佐々木恵梨","AT014047","A00001",,,,"ODAwMDA5NDE3NjQyOTY2","1",,"0","4400","73","0","3631","93","76","73","90","96",,"76","57","71","57","91","13","12","0","5","9","6","10","110","33","0","0","0","0","74","16","72","2175","86592","80","73","73","73","93",,"88","78","100","100","98","98","96","100","78","79","94","81","93","94","100","100","85","100","77","100","100","98","94","100","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'10","95232","20251003190457","25","25","51","21","63","67","70","33","70","57","55","58","27","33","48","0","25","48","12","61","50","30","46","45","0","46","9","0","0","0","0","0","0","0","0","28","0","3","0","0","0","0","0","0","25","0","0","0","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'10","0"
