scoringDxgId,requestNo,contentsName,artistName,dContentsName,dArtistName,damserial,dataKind,dataSize,scoringEngineVersionNumber,edyId,clubDamCardNo,entryCount,topRecordNumber,lastPerformKey,requestNoChapter,requestNoTray,analysisReportCommentNo,radarChartPitch,radarChartStability,radarChartExpressive,radarChartVibratoLongtone,radarChartRhythm,singingRangeHighest,singingRangeLowest,vocalRangeHighest,vocalRangeLowest,intonation,kobushiCount,shakuriCount,fallCount,vibratoCount,timing,longtoneSkill,vibratoSkill,vibratoType,vibratoTotalSecond,nationalAverageTotalPoints,nationalAveragePitch,nationalAverageStability,nationalAverageExpression,nationalAverageVibratoAndLongtone,nationalAverageRhythm,intervalGraphPointsSection01,intervalGraphPointsSection02,intervalGraphPointsSection03,intervalGraphPointsSection04,intervalGraphPointsSection05,intervalGraphPointsSection06,intervalGraphPointsSection07,intervalGraphPointsSection08,intervalGraphPointsSection09,intervalGraphPointsSection10,intervalGraphPointsSection11,intervalGraphPointsSection12,intervalGraphPointsSection13,intervalGraphPointsSection14,intervalGraphPointsSection15,intervalGraphPointsSection16,intervalGraphPointsSection17,intervalGraphPointsSection18,intervalGraphPointsSection19,intervalGraphPointsSection20,intervalGraphPointsSection21,intervalGraphPointsSection22,intervalGraphPointsSection23,intervalGraphPointsSection24,intervalGraphIndexSection01,intervalGraphIndexSection02,intervalGraphIndexSection03,intervalGraphIndexSection04,intervalGraphIndexSection05,intervalGraphIndexSection06,intervalGraphIndexSection07,intervalGraphIndexSection08,intervalGraphIndexSection09,intervalGraphIndexSection10,intervalGraphIndexSection11,intervalGraphIndexSection12,intervalGraphIndexSection13,intervalGraphIndexSection14,intervalGraphIndexSection15,intervalGraphIndexSection16,intervalGraphIndexSection17,intervalGraphIndexSection18,intervalGraphIndexSection19,intervalGraphIndexSection20,intervalGraphIndexSection21,intervalGraphIndexSection22,intervalGraphIndexSection23,intervalGraphIndexSection24,lastTotalPoints,scoringDateTime,expressionGraphPointsSection01,expressionGraphPointsSection02,expressionGraphPointsSection03,expressionGraphPointsSection04,expressionGraphPointsSection05,expressionGraphPointsSection06,expressionGraphPointsSection07,expressionGraphPointsSection08,expressionGraphPointsSection09,expressionGraphPointsSection10,expressionGraphPointsSection11,expressionGraphPointsSection12,expressionGraphPointsSection13,expressionGraphPointsSection14,expressionGraphPointsSection15,expressionGraphPointsSection16,expressionGraphPointsSection17,expressionGraphPointsSection18,expressionGraphPointsSection19,expressionGraphPointsSection20,expressionGraphPointsSection21,expressionGraphPointsSection22,expressionGraphPointsSection23,expressionGraphPointsSection24,expressionGraphIndexSection01,expressionGraphIndexSection02,expressionGraphIndexSection03,expressionGraphIndexSection04,expressionGraphIndexSection05,expressionGraphIndexSection06,expressionGraphIndexSection07,expressionGraphIndexSection08,expressionGraphIndexSection09,expressionGraphIndexSection10,expressionGraphIndexSection11,expressionGraphIndexSection12,expressionGraphIndexSection13,expressionGraphIndexSection14,expressionGraphIndexSection15,expressionGraphIndexSection16,expressionGraphIndexSection17,expressionGraphIndexSection18,expressionGraphIndexSection19,expressionGraphIndexSection20,expressionGraphIndexSection21,expressionGraphIndexSection22,expressionGraphIndexSection23,expressionGraphIndexSection24,bonusType,bonusPoint,favorite
"102423686","4420-18","NOISY LOVE POWER☆","大橋彩香","NOISY LOVE POWER☆","大橋彩香","AM105154","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","18","4420","741","89","84","61","83","97","75","58","70","46","40","49","16","0","62","6","7","5","4","284","84250","81","74","67","67","95","84","91","0","80","100","93","93","78","0","83","92","90","83","91","98","83","86","0","93","92","94","92","92","91","1","1","0","1","1","1","2","2","0","1","1","1","1","2","2","1","1","0","1","1","2","2","2","2","0","20241129164859","59","54","0","55","51","54","53","55","0","55","62","47","63","63","52","53","43","0","59","59","57","58","60","60","1","1","0","1","1","1","2","2","0","1","1","1","1","2","2","1","1","0","1","1","2","2","2","2","1","1300","0"
"102423699","6236-25","表裏一体(生音)","ゆず","[生音]表裏一体","ゆず","AM105154","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","25","6236","2501","87","76","71","89","92","75","55","75","55","49","53","15","2","37","6","9","5","12","149","81537","74","74","74","67","95","90","98","88","86","82","95","0","0","82","84","88","87","82","87","0","0","81","95","89","0","90","83","89","89","1","1","1","1","2","2","0","0","1","1","1","2","2","2","0","0","1","1","1","0","2","2","2","2","89419","20241129165830","57","61","48","60","66","57","0","0","76","70","59","57","71","68","0","0","64","67","73","0","67","67","67","68","1","1","1","1","2","2","0","0","1","1","1","2","2","2","0","0","1","1","1","0","2","2","2","2","1","1173","0"
"102423707","6620-27","65535","中川翔子","65535","中川翔子","AM105154","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","27","6620","1722","87","98","52","89","98","75","60","63","48","34","66","5","0","23","5","10","4","10","84","81363","74","67","67","46","95","84","86","85","96","86","95","92","90","88","0","0","79","91","84","90","93","85","83","0","0","92","85","83","90","1","1","1","1","1","2","2","2","2","0","0","1","1","1","2","2","2","2","0","0","2","2","2","2","0","20241129170906","52","53","49","47","67","51","60","58","55","0","0","59","41","47","44","42","46","51","0","0","45","39","49","52","1","1","1","1","1","2","2","2","2","0","0","1","1","1","2","2","2","2","0","0","2","2","2","2","1","1036","0"
"102423738","6167-62","アゲハ蝶(生音)","ポルノグラフィティ","[生音]アゲハ蝶","ポルノグラフィティ","AM105154","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","62","6167","2482","88","76","68","87","98","68","55","68","55","47","46","11","1","30","5","9","4","10","163","81468","74","67","74","60","95","88","85","0","0","92","91","88","89","93","0","0","94","78","86","90","90","0","0","0","0","84","93","80","87","1","1","0","0","1","1","1","2","2","0","0","1","1","1","2","2","0","0","0","0","2","2","2","2","90847","20241129173113","82","70","0","0","61","63","60","53","55","0","0","64","65","65","60","71","0","0","0","0","87","58","74","67","1","1","0","0","1","1","1","2","2","0","0","1","1","1","2","2","0","0","0","0","2","2","2","2","1","1215","0"
"102423752","4223-95","if","西野カナ","if","西野カナ","AM105154","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","95","4223","2621","91","76","66","91","98","75","57","63","45","44","50","25","0","59","5","9","6","4","290","81313","74","74","74","60","95","86","90","86","91","95","97","93","89","0","91","90","85","95","90","100","93","88","92","86","80","93","97","92","98","1","1","1","1","1","2","2","2","0","1","1","1","1","1","2","2","2","2","2","1","1","2","2","2","0","20241129174135","61","64","69","60","59","62","50","64","0","51","55","51","50","56","52","66","63","56","58","55","50","61","68","62","1","1","1","1","1","2","2","2","0","1","1","1","1","1","2","2","2","2","2","1","1","2","2","2","1","1317","0"
"102423768","3318-03","君の知らない物語(生音)","supercell","[生音]君の知らない物語","supercell","AM105154","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","03","3318","1891","92","82","68","90","91","74","57","62","45","45","35","32","0","80","6","10","5","4","441","84203","81","74","74","67","95","90","0","88","90","90","97","97","95","89","95","92","92","98","89","91","0","0","93","83","89","94","94","96","93","1","0","1","1","1","2","2","2","1","1","2","2","2","1","1","0","0","1","1","2","2","2","2","2","89573","20241129175244","74","0","53","61","62","64","64","58","53","54","62","64","58","66","58","0","0","77","64","64","61","66","67","57","1","0","1","1","1","2","2","2","1","1","2","2","2","1","1","0","0","1","1","2","2","2","2","2","1","1372","0"
"102423780","3402-95","渋谷アクアリウム","JELEE","渋谷アクアリウム","JELEE","AM105154","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","95","3402","1761","89","82","58","91","97","72","57","60","47","37","55","14","0","35","6","10","5","10","162","84150","81","74","74","67","95","90","81","94","80","88","95","94","88","89","84","0","87","88","94","86","96","85","93","88","93","94","90","87","51","1","1","1","1","1","1","2","2","2","2","0","1","1","1","1","1","1","1","2","2","2","2","2","2","0","20241129180408","49","45","52","58","56","48","64","73","54","46","0","44","37","43","56","45","55","59","60","58","57","58","47","51","1","1","1","1","1","1","2","2","2","2","0","1","1","1","1","1","1","1","2","2","2","2","2","2","1","1187","0"
"102423787","5280-58","花に雨を、君に歌を","THE BINARY","花に雨を、君に歌を","THE BINARY","AM105154","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","58","5280","521","87","67","63","74","99","76","54","70","42","42","65","9","0","36","5","4","4","10","151","82937","74","74","74","67","88","87","91","86","96","79","87","85","0","0","89","86","95","82","81","0","85","91","84","87","92","93","89","80","95","1","1","1","2","2","2","2","0","0","1","1","1","2","2","0","1","1","2","2","2","2","2","2","2","0","20241129181300","50","49","48","74","60","58","56","0","0","62","53","61","57","67","0","64","58","60","60","65","56","57","59","69","1","1","1","2","2","2","2","0","0","1","1","1","2","2","0","1","1","2","2","2","2","2","2","2","1","1283","0"
"102423793","3293-71","かたち","安月名莉子","かたち","安月名莉子","AM105154","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","71","3293","2251","91","84","62","82","98","76","57","66","47","42","40","6","0","68","5","6","5","4","315","84114","81","67","67","67","95","86","95","85","96","94","90","89","93","100","94","88","98","90","94","91","95","90","95","85","81","95","80","93","83","1","1","1","1","1","2","2","2","1","1","1","1","1","2","2","1","1","1","1","1","1","2","2","2","91770","20241129181926","70","46","53","59","61","67","63","57","58","57","57","50","58","48","55","62","59","62","52","72","60","54","67","57","1","1","1","1","1","2","2","2","1","1","1","1","1","2","2","1","1","1","1","1","1","2","2","2","1","1383","0"
"102423820","3521-61","流星","藍井エイル","流星","藍井エイル","AM105154","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","61","3521","2481","88","83","72","89","93","76","52","72","43","50","24","24","0","39","6","9","5","10","185","83511","74","67","74","67","95","86","91","77","87","88","93","96","94","0","83","84","74","84","82","95","96","96","0","0","95","89","95","92","97","1","1","1","1","2","2","2","2","0","1","1","1","1","1","2","2","2","0","0","1","2","2","2","2","92943","20241129185822","68","64","64","55","80","77","61","63","0","72","60","68","67","70","80","66","71","0","0","73","71","69","67","72","1","1","1","1","2","2","2","2","0","1","1","1","1","1","2","2","2","0","0","1","2","2","2","2","1","1185","0"
"102423824","3402-99","最強ガール","JELEE","最強ガール","JELEE","AM105154","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","99","3402","2891","89","85","58","84","98","74","60","62","48","36","67","32","0","32","5","7","5","10","153","82955","74","74","67","60","95","87","92","88","87","90","91","86","93","92","85","85","90","94","91","95","91","86","81","90","86","91","75","100","94","1","1","1","1","1","1","1","2","2","2","2","1","1","1","1","1","1","2","2","2","2","2","2","2","0","20241129190346","62","41","49","65","44","45","47","40","56","52","61","43","41","48","51","45","61","59","48","65","50","50","56","48","1","1","1","1","1","1","1","2","2","2","2","1","1","1","1","1","1","2","2","2","2","2","2","2","1","1269","0"
"102423829","4869-54","あの光","乃木坂46","あの光","乃木坂46","AM105154","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","54","4869","521","90","80","63","87","98","74","57","62","47","39","36","31","3","44","5","9","4","2","216","83000","74","74","74","67","95","97","87","78","94","97","89","87","88","94","100","89","90","92","95","90","87","0","90","88","86","90","84","91","92","1","1","1","1","1","1","2","2","2","1","1","1","1","2","2","2","0","1","2","2","2","2","2","2","89046","20241129190826","40","55","72","51","54","53","62","63","56","43","57","61","57","54","53","50","0","61","64","55","53","56","47","47","1","1","1","1","1","1","2","2","2","1","1","1","1","2","2","2","0","1","2","2","2","2","2","2","1","1290","0"
"102423835","3246-45","灰色と青(+菅田将暉)","米津玄師","灰色と青(+菅田将暉)","米津玄師","AM105154","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","45","3246","2482","88","77","76","85","97","69","47","69","49","54","43","49","0","53","6","8","5","12","265","83150","74","67","81","67","95","89","87","90","94","89","90","81","0","91","89","90","89","87","74","92","0","85","97","89","87","77","86","90","81","1","1","1","1","1","2","2","0","1","1","1","1","1","2","2","0","1","1","2","2","2","2","1","1","90033","20241129191406","46","42","46","49","52","70","70","0","58","64","66","59","60","86","77","0","81","72","66","62","79","63","75","84","1","1","1","1","1","2","2","0","1","1","1","1","1","2","2","0","1","1","2","2","2","2","1","1","1","1222","0"
"102423840","7638-86","シャルル","バルーン","シャルル","バルーン","AM105154","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","86","7638","2482","90","83","62","88","98","82","58","70","46","41","51","13","0","29","5","9","4","10","130","84696","81","74","67","67","88","91","0","0","93","98","86","90","91","0","0","93","89","84","85","89","97","0","92","92","85","80","94","96","78","1","0","0","1","1","1","2","2","0","0","1","1","1","2","2","2","0","1","1","2","2","2","2","2","94414","20241129192131","53","0","0","68","67","64","63","65","0","0","54","48","50","58","60","56","0","60","62","73","52","49","54","52","1","0","0","1","1","1","2","2","0","0","1","1","1","2","2","2","0","1","1","2","2","2","2","2","1","1231","0"
"102423847","3362-68","Before I Rise(Acoustic Ver.)","She is Legend","Before I Rise(Acoustic Ver.)","She is Legend","AM105154","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","68","3362","2972","89","65","68","89","98","73","50","73","56","45","9","18","4","25","5","9","5","2","123","80744","74","67","74","67","95","81","78","92","83","86","86","89","87","0","83","89","88","88","95","93","97","89","0","88","89","86","100","90","95","1","1","1","1","1","2","2","2","0","1","1","1","1","1","2","2","2","0","1","1","1","2","2","2","0","20241129192816","69","67","68","74","82","66","61","69","0","62","64","54","69","59","60","55","61","0","51","53","65","52","54","61","1","1","1","1","1","2","2","2","0","1","1","1","1","1","2","2","2","0","1","1","1","2","2","2","1","1195","0"
"102423852","3521-75","星が降るユメ","藍井エイル","星が降るユメ","藍井エイル","AM105154","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","75","3521","1721","90","81","60","88","97","76","55","64","45","38","29","25","0","18","6","9","5","10","83","83055","74","74","74","67","95","84","92","90","91","93","94","85","90","92","86","90","92","98","85","94","0","0","78","91","90","94","95","92","90","1","1","1","1","1","1","2","2","1","1","1","1","2","2","2","0","0","1","1","2","2","2","2","2","91869","20241129193514","42","57","48","52","55","65","46","50","41","53","57","47","58","72","59","0","0","52","43","46","49","54","64","50","1","1","1","1","1","1","2","2","1","1","1","1","2","2","2","0","0","1","1","2","2","2","2","2","1","1272","0"
"102423856","1260-87","Palette","常闇トワ","Palette","常闇トワ","AM105154","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","87","1260","1891","85","63","70","28","89","76","54","57","42","53","1","4","0","1","7","3","0","0","3","82933","74","67","74","67","95","75","85","91","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","2","2","2","0","0","1","1","2","2","2","2","0","1","1","2","2","2","2","2","2","90269","20241129194044","69","80","68","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","2","2","2","0","0","1","1","2","2","2","2","0","1","1","2","2","2","2","2","2","1","1083","0"
"102423861","1260-87","Palette","常闇トワ","Palette","常闇トワ","AM105154","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"+3","87","1260","421","85","55","74","70","98","79","57","72","45","52","14","18","2","31","5","4","4","12","150","82933","74","67","74","67","95","56","90","97","75","89","86","93","0","0","95","88","89","85","91","77","0","63","0","0","0","0","0","0","0","1","1","1","1","2","2","2","0","0","1","1","2","2","2","2","0","1","1","2","2","2","2","2","2","77467","20241129194418","67","72","52","52","63","56","56","0","0","64","67","66","64","71","67","0","32","0","0","0","0","0","0","0","1","1","1","1","2","2","2","0","0","1","1","2","2","2","2","0","1","1","2","2","2","2","2","2","1","1194","0"
"102423866","1260-87","Palette","常闇トワ","Palette","常闇トワ","AM105154","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","87","1260","2251","80","73","85","83","98","76","54","76","54","64","18","17","1","24","5","7","5","2","110","82933","74","67","74","67","95","91","86","97","75","75","86","84","0","0","88","100","91","77","94","91","0","76","80","87","17","25","84","90","90","1","1","1","1","2","2","2","0","0","1","1","2","2","2","2","0","1","1","2","2","2","2","2","2","86698","20241129194722","52","75","63","51","81","73","87","0","0","66","53","71","81","78","78","0","85","83","85","89","37","76","85","77","1","1","1","1","2","2","2","0","0","1","1","2","2","2","2","0","1","1","2","2","2","2","2","2","3","1209","0"
"102423869","1260-87","Palette","常闇トワ","Palette","常闇トワ","AM105154","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","87","1260","2251","88","60","76","83","98","76","54","76","54","54","26","20","0","25","5","7","5","10","111","82933","74","67","74","67","95","94","99","94","79","86","92","84","0","0","94","82","93","85","83","89","0","100","74","79","88","86","93","91","80","1","1","1","1","2","2","2","0","0","1","1","2","2","2","2","0","1","1","2","2","2","2","2","2","88484","20241129195125","59","63","60","39","88","76","72","0","0","63","75","85","74","62","71","0","62","80","89","82","77","72","74","60","1","1","1","1","2","2","2","0","0","1","1","2","2","2","2","0","1","1","2","2","2","2","2","2","1","1268","0"
"102423874","1276-62","ソワレ","星街すいせい","ソワレ","星街すいせい","AM105154","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","62","1276","882","83","73","80","87","99","76","51","76","55","58","43","16","2","25","5","9","4","12","115","81160","74","74","74","60","95","82","88","86","79","86","88","69","0","79","84","75","88","78","78","84","81","0","81","89","87","83","81","94","79","1","1","1","1","2","2","2","0","1","1","1","2","2","2","2","2","0","1","1","2","2","2","2","2","90710","20241129195552","48","66","71","75","75","73","86","0","66","66","72","66","71","85","68","74","0","51","58","85","80","87","72","89","1","1","1","1","2","2","2","0","1","1","1","2","2","2","2","2","0","1","1","2","2","2","2","2","1","760","0"
"102607258","1071-89","そんなもんね","asmi","そんなもんね","asmi","AT014047","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"-2","89","1071","1291","85","41","70","89","96","77","58","75","46","50","20","8","0","27","5","10","4","10","127","79263","74","67","67","53","95","85","92","80","87","78","84","84","87","90","87","0","80","95","87","0","0","93","89","87","81","75","77","86","88","1","1","1","1","1","1","2","2","2","2","0","1","1","1","0","0","1","2","2","2","2","2","2","2","0","20251003164150","69","58","63","58","60","50","68","62","63","65","0","85","61","67","0","0","54","69","59","69","84","78","62","78","1","1","1","1","1","1","2","2","2","2","0","1","1","1","0","0","1","2","2","2","2","2","2","2","1","1140","0"
"102610381","5292-24","三原色","YOASOBI","三原色","YOASOBI","AM054471","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","24","5292","1892","86","79","61","90","98","78","53","66","44","41","35","6","0","18","5","10","5","13","92","80881","74","67","67","53","95","93","71","0","82","89","86","90","90","85","78","86","88","73","90","0","63","88","97","97","85","87","88","89","84","1","1","0","1","1","1","2","2","2","2","1","1","1","1","0","1","1","1","1","2","2","2","2","2","0","20251010232322","61","66","0","66","58","65","51","48","60","50","56","54","56","60","0","53","57","48","60","59","63","61","56","51","1","1","0","1","1","1","2","2","2","2","1","1","1","1","0","1","1","1","1","2","2","2","2","2","1","1150","0"
"102610385","5847-43","Dragon Night","SEKAI NO OWARI(世界の終わり)","Dragon Night","SEKAI NO OWARI(世界の終わり)","AM054471","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","43","5847","2481","87","55","59","42","81","67","51","67","53","39","27","9","0","26","5","1","4","10","128","81733","74","67","74","46","88","85","83","83","94","86","88","0","0","0","89","89","90","86","87","76","0","0","0","0","90","88","93","90","83","1","1","1","1","2","2","0","0","0","1","1","1","1","2","2","0","0","0","0","2","2","2","2","2","0","20251010233231","49","54","42","50","58","61","0","0","0","59","60","39","55","59","53","0","0","0","0","49","55","61","63","58","1","1","1","1","2","2","0","0","0","1","1","1","1","2","2","0","0","0","0","2","2","2","2","2","1","1265","0"
"102610389","6736-34","栄光の架橋","ゆず","栄光の架橋","ゆず","AM054471","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","34","6736","2621","87","63","77","83","98","69","47","69","47","55","21","17","1","61","5","7","5","2","314","80512","67","74","81","67","95","97","94","83","94","92","94","96","85","100","90","93","88","91","86","78","66","0","0","95","83","100","84","71","81","1","1","1","1","1","1","1","2","2","1","1","1","1","2","2","2","0","0","1","1","2","2","2","2","0","20251010234117","48","45","43","60","63","67","69","75","80","79","67","72","71","62","80","80","0","0","61","63","85","69","77","76","1","1","1","1","1","1","1","2","2","1","1","1","1","2","2","2","0","0","1","1","2","2","2","2","1","1243","0"
"102610393","7075-10","三日月 [良音]","絢香","[良音]三日月","絢香","AM054471","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","10","7075","2461","91","72","59","87","95","74","59","62","47","36","28","31","0","41","6","9","4","10","193","84486","81","74","74","74","95","76","87","94","85","91","93","93","91","92","97","86","90","92","100","100","97","89","86","85","96","92","100","92","87","1","1","1","1","1","2","2","2","2","1","1","1","1","1","2","2","1","1","1","2","2","2","2","2","0","20251010235102","51","52","52","39","44","52","74","46","50","57","51","54","35","42","38","52","49","47","45","39","56","64","60","55","1","1","1","1","1","2","2","2","2","1","1","1","1","1","2","2","1","1","1","2","2","2","2","2","1","1362","0"
"102610397","7655-81","酔いどれ知らず","Kanaria","酔いどれ知らず","Kanaria","AM054471","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","81","7655","161","88","52","59","60","99","74","57","62","45","39","19","7","0","26","5","3","4","10","127","83189","81","67","67","53","88","96","91","98","75","90","78","96","94","91","85","89","0","0","100","93","89","69","89","87","94","88","83","81","85","1","1","1","1","1","1","1","2","2","2","2","0","0","1","1","1","1","1","1","1","2","2","2","2","0","20251011000327","58","63","46","49","55","67","58","66","50","59","59","0","0","69","49","53","46","47","50","70","68","48","67","46","1","1","1","1","1","1","1","2","2","2","2","0","0","1","1","1","1","1","1","1","2","2","2","2","1","1300","0"
"102610402","2887-13","さんぽ(生音)","井上あずみ","[生音]さんぽ","井上あずみ","AM054471","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","13","2887","1051","93","74","62","88","90","75","60","63","48","41","5","23","0","31","7","9","5","1","167","75292","67","67","74","46","95","67","91","95","100","88","77","100","100","100","85","100","100","95","94","0","100","90","89","100","100","88","96","95","100","1","1","1","2","2","2","2","1","1","1","2","2","2","2","0","1","1","1","2","2","2","2","2","2","0","20251011001111","51","49","75","59","70","55","61","57","57","66","72","56","74","51","0","47","52","56","55","48","54","69","47","65","1","1","1","2","2","2","2","1","1","1","2","2","2","2","0","1","1","1","2","2","2","2","2","2","1","1463","0"
"102610407","1284-74","夢花火","百鬼あやめ","夢花火","百鬼あやめ","AM054471","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"-2","74","1284","2252","84","77","66","82","98","72","55","60","43","45","24","13","1","39","5","6","5","4","190","84098","74","74","67","60","95","80","83","81","78","82","83","87","85","0","78","82","85","77","82","90","95","94","0","78","84","89","93","88","78","1","1","1","1","1","2","2","2","0","1","1","1","1","1","2","2","2","0","1","1","2","2","2","2","0","20251011002006","74","68","46","63","65","62","55","61","0","63","61","72","64","53","68","68","66","0","55","64","54","57","69","56","1","1","1","1","1","2","2","2","0","1","1","1","1","1","2","2","2","0","1","1","2","2","2","2","1","1135","0"
"102610411","1342-08","光るとき(生音)","羊文学","[生音]光るとき","羊文学","AM054471","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","08","1342","1123","88","80","64","89","86","76","50","64","45","41","20","43","0","54","8","9","5","12","280","82409","74","74","74","74","88","96","75","93","96","100","90","97","88","91","86","87","92","90","0","0","90","91","86","92","91","90","80","86","69","1","1","1","1","1","1","1","1","2","2","2","2","2","0","0","1","1","2","2","2","2","2","2","2","86483","20251011002646","69","63","58","67","62","60","51","55","52","63","50","60","57","0","0","58","57","61","61","53","57","55","59","59","1","1","1","1","1","1","1","1","2","2","2","2","2","0","0","1","1","2","2","2","2","2","2","2","1","1195","0"
"102610416","3914-78","I beg you","Aimer(エメ)","I beg you","Aimer(エメ)","AM054471","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","78","3914","2971","89","80","61","87","99","75","58","63","48","39","31","28","0","53","5","9","4","13","264","82730","74","67","67","74","88","68","86","92","91","88","80","74","87","88","98","98","92","82","91","94","0","83","98","93","98","90","94","97","88","1","1","1","2","2","2","1","1","1","2","2","2","2","2","2","0","1","1","1","2","2","2","2","2","91199","20251011003746","75","61","65","57","57","51","61","61","50","57","59","48","58","51","61","0","61","71","55","50","54","58","56","47","1","1","1","2","2","2","1","1","1","2","2","2","2","2","2","0","1","1","1","2","2","2","2","2","1","1216","0"
"102610418","1281-69","KONKON Beats","白上フブキ","KONKON Beats","白上フブキ","AM054471","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","69","1281","2971","86","83","58","78","87","78","58","75","46","38","21","4","0","19","5","6","4","12","92","82047","74","74","67","60","88","91","0","0","0","85","93","80","96","80","86","85","0","0","80","94","85","82","86","80","91","83","99","89","82","1","0","0","0","1","1","1","1","2","2","2","0","0","1","1","1","1","1","2","2","2","2","2","2","0","20251011004649","59","0","0","0","65","47","43","52","51","50","54","0","0","54","50","73","52","51","55","61","48","61","49","50","1","0","0","0","1","1","1","1","2","2","2","0","0","1","1","1","1","1","2","2","2","2","2","2","1","1256","0"
"102610421","3131-62","UNION","OxT","UNION","OxT","AM054471","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","62","3131","401","87","59","69","89","99","72","56","72","56","50","30","2","0","28","5","9","5","10","123","83217","81","67","67","67","88","95","0","94","82","88","85","84","85","84","89","93","86","80","96","91","83","0","0","100","100","87","84","89","86","1","0","1","1","1","2","2","2","2","1","1","1","1","2","2","2","0","0","1","1","1","2","2","2","0","20251011005419","60","0","72","75","76","65","72","76","74","56","74","61","69","64","67","67","0","0","79","67","66","69","74","58","1","0","1","1","1","2","2","2","2","1","1","1","1","2","2","2","0","0","1","1","1","2","2","2","1","1166","0"
"102610427","2887-03","君をのせて","井上あずみ","君をのせて","井上あずみ","AM054471","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","03","2887","1891","94","63","75","91","93","75","58","63","46","54","8","25","0","51","6","9","6","10","242","82317","74","74","74","67","95","100","93","93","100","94","100","94","88","100","87","100","88","90","100","0","0","0","92","98","92","93","87","100","100","1","1","1","1","1","1","1","1","2","2","1","1","1","1","0","0","0","2","2","1","1","1","1","2","0","20251011010334","69","63","58","67","65","63","40","76","83","55","64","70","80","56","0","0","0","79","81","79","65","67","76","64","1","1","1","1","1","1","1","1","2","2","1","1","1","1","0","0","0","2","2","1","1","1","1","2","1","1544","0"
"102610431","3600-10","崖の上のポニョ","藤岡藤巻と大橋のぞみ","崖の上のポニョ","藤岡藤巻と大橋のぞみ","AM054471","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","10","3600","1132","89","82","57","86","79","74","60","62","48","39","7","0","0","12","5","9","3","12","57","78680","74","74","74","46","88","94","96","100","0","82","78","92","88","82","90","89","81","91","0","0","95","80","81","100","81","92","88","100","94","2","2","2","0","1","1","1","1","1","1","2","2","2","0","0","1","1","1","1","1","1","2","2","2","0","20251011011205","53","46","45","0","42","43","60","54","60","52","72","46","60","0","0","77","62","57","51","50","57","48","62","55","2","2","2","0","1","1","1","1","1","1","2","2","2","0","0","1","1","1","1","1","1","2","2","2","1","1238","0"
